city,data,weather,tem_higher,tem_lower
临泉,6日（今天）,小雨转中雨,3,1℃
临泉,7日（明天）,小雨转小雪,4,0℃
临泉,8日（后天）,阴转多云,5,0℃
临泉,9日（周二）,多云,5,-1℃
临泉,10日（周三）,多云转晴,6,0℃
临泉,12日（周五）,多云,9,-2℃
临泉,11日（周四）,多云转晴,8,-1℃
临泉,12日（周五）,多云,10,0℃
临泉,6日（今天）,雨夹雪,2,-3℃
界首,11日（周四）,多云转晴,7,0℃
界首,12日（周五）,多云,8,0℃
界首,6日（今天）,小雪转中雪,3,-8℃
界首,7日（明天）,中雪转多云,2,-7℃
界首,8日（后天）,晴转多云,4,-9℃
界首,9日（周二）,多云转晴,2,-11℃
界首,7日（明天）,雨夹雪转小雪,3,-3℃
界首,8日（后天）,多云,4,-9℃
界首,9日（周二）,多云,6,-11℃
界首,10日（周三）,晴,5,-10℃
界首,11日（周四）,晴转多云,8,-9℃
界首,12日（周五）,多云,8,-7℃
界首,6日（今天）,小雪转大雪,3,-9℃
界首,7日（明天）,大雪转多云,2,-5℃
界首,8日（后天）,晴转多云,3,-8℃
界首,9日（周二）,晴,2,-9℃
界首,10日（周三）,晴,1,-10℃
太和,6日（今天）,小雪转大雪,3,-10℃
太和,10日（周三）,晴,1,-13℃
太和,11日（周四）,晴转多云,2,-12℃
太和,12日（周五）,多云转晴,5,-11℃
太和,6日（今天）,小雪转中雪,2,-10℃
太和,7日（明天）,小雪转多云,1,-7℃
太和,8日（后天）,晴转多云,2,-9℃
太和,9日（周二）,多云转晴,2,-10℃
太和,10日（周三）,晴,1,-11℃
太和,11日（周四）,晴转多云,3,-9℃
太和,12日（周五）,多云转晴,6,-7℃
亳州,7日（明天）,大雪转多云,2,-8℃
亳州,8日（后天）,晴转多云,2,-10℃
亳州,9日（周二）,多云转晴,2,-11℃
亳州,10日（周三）,晴,1,-14℃
亳州,11日（周四）,晴转多云,2,-14℃
亳州,12日（周五）,多云转晴,5,-11℃
亳州,6日（今天）,小雪转中雪,3,-9℃
亳州,7日（明天）,中雪转多云,2,-9℃
亳州,6日（今天）,雨夹雪转小雨,3,-1℃
亳州,7日（明天）,雨夹雪转多云,3,-3℃
亳州,8日（后天）,多云,4,-7℃
亳州,11日（周四）,晴转多云,1,-10℃
亳州,12日（周五）,多云转晴,4,-9℃
涡阳,8日（后天）,晴转多云,3,-11℃
涡阳,9日（周二）,多云转晴,2,-14℃
涡阳,10日（周三）,晴,0,-18℃
涡阳,11日（周四）,晴转多云,0,-17℃
涡阳,12日（周五）,多云转晴,5,-12℃
涡阳,9日（周二）,多云,3,-8℃
涡阳,10日（周三）,晴,3,-6℃
涡阳,11日（周四）,晴转多云,4,-6℃
涡阳,12日（周五）,多云,6,-5℃
利辛,6日（今天）,小雪转中雪,2,-6℃
利辛,7日（明天）,中雪转多云,1,-4℃
利辛,8日（后天）,晴转多云,4,-6℃
利辛,9日（周二）,多云转晴,2,-8℃
利辛,10日（周三）,晴,2,-9℃
利辛,6日（今天）,小雪转中雪,1,-6℃
利辛,7日（明天）,中雪转多云,1,-5℃
蒙城,11日（周四）,晴转多云,2,-8℃
蒙城,12日（周五）,多云,3,-6℃
蒙城,8日（后天）,晴转多云,3,-7℃
蒙城,9日（周二）,多云转晴,2,-10℃
蒙城,10日（周三）,晴,2,-10℃
蒙城,11日（周四）,晴转多云,2,-9℃
蒙城,12日（周五）,多云转阴,3,-10℃
黄山,6日（今天）,中雪转小雪,2,-6℃
黄山,7日（明天）,小雪转多云,2,-3℃
黄山,8日（后天）,晴转多云,4,-5℃
黄山,9日（周二）,多云转晴,3,-9℃
黄山,10日（周三）,晴,2,-9℃
屯溪,11日（周四）,晴转多云,1,-9℃
屯溪,12日（周五）,多云转阴,2,-6℃
屯溪,6日（今天）,小雪转中雪,3,-5℃
屯溪,7日（明天）,中雪转多云,1,-4℃
屯溪,8日（后天）,晴转多云,5,-6℃
屯溪,9日（周二）,多云转晴,3,-8℃
屯溪,10日（周三）,晴,2,-8℃
祁门,11日（周四）,晴转多云,2,-7℃
祁门,12日（周五）,多云,5,-5℃
歙县,6日（今天）,中雪转小雪,2,-7℃
休宁,7日（明天）,小雪转多云,1,-6℃
休宁,8日（后天）,晴转多云,3,-8℃
休宁,9日（周二）,多云转晴,3,-11℃
休宁,10日（周三）,晴,2,-12℃
休宁,11日（周四）,晴转多云,1,-11℃
休宁,12日（周五）,多云转阴,2,-10℃
黄山,6日（今天）,小雪转中雪,2,-6℃
黄山,7日（明天）,小雪转多云,1,-6℃
黄山,8日（后天）,晴转多云,3,-8℃
滁州,9日（周二）,多云转晴,1,-11℃
滁州,10日（周三）,晴,1,-12℃
滁州,11日（周四）,晴转多云,1,-11℃
滁州,12日（周五）,多云,3,-10℃
凤阳,6日（今天）,小雪转中雪,1,-8℃
凤阳,7日（明天）,小雪转多云,1,-6℃
明光,8日（后天）,晴转多云,4,-6℃
明光,9日（周二）,多云转晴,3,-10℃
明光,10日（周三）,晴,2,-9℃
明光,11日（周四）,晴转多云,1,-10℃
明光,12日（周五）,多云,3,-7℃
定远,6日（今天）,小雪转中雪,1,-8℃
定远,7日（明天）,中雪转多云,1,-7℃
定远,6日（今天）,小雪转中雪,1,-7℃
定远,7日（明天）,中雪转多云,1,-5℃
全椒,6日（今天）,小雪转中雪,1,-7℃
全椒,7日（明天）,小雪转多云,1,-5℃
全椒,8日（后天）,晴转多云,3,-4℃
全椒,8日（后天）,晴转多云,2,-8℃
全椒,9日（周二）,多云转晴,2,-10℃
全椒,10日（周三）,晴,2,-12℃
全椒,11日（周四）,晴转多云,2,-12℃
全椒,12日（周五）,多云转晴,5,-9℃
全椒,8日（后天）,晴转多云,3,-6℃
全椒,9日（周二）,多云转晴,2,-9℃
全椒,10日（周三）,晴,2,-10℃
全椒,11日（周四）,晴转多云,3,-9℃
全椒,12日（周五）,多云,5,-7℃
来安,9日（周二）,多云转晴,3,-6℃
来安,10日（周三）,晴,2,-7℃
来安,11日（周四）,晴转多云,2,-8℃
来安,12日（周五）,多云转晴,4,-4℃
来安,6日（今天）,小雨转中雨,7,1℃
来安,7日（明天）,雨夹雪转小雪,4,-2℃
来安,6日（今天）,小雨转中雨,8,3℃
来安,7日（明天）,中雨转雨夹雪,7,1℃
来安,8日（后天）,雨夹雪转多云,4,-4℃
来安,9日（周二）,多云转晴,7,-5℃
天长,8日（后天）,雨夹雪转多云,5,-6℃
天长,9日（周二）,多云转晴,6,-7℃
天长,10日（周三）,晴,6,-7℃
天长,11日（周四）,晴,8,-6℃
天长,12日（周五）,多云,10,-4℃
天长,10日（周三）,晴,6,-5℃
天长,11日（周四）,多云转晴,9,-3℃
天长,12日（周五）,多云,10,-2℃
淮北,6日（今天）,小雨转中雨,8,3℃
淮北,7日（明天）,中雨转雨夹雪,7,1℃
淮北,6日（今天）,小雨转中雨,8,2℃
淮北,6日（今天）,小雨转中雨,7,2℃
淮北,6日（今天）,小雨转中雨,8,3℃
淮北,6日（今天）,小雨转中雨,8,2℃
濉溪,8日（后天）,雨夹雪转多云,4,-4℃
濉溪,9日（周二）,多云转晴,7,-5℃
濉溪,10日（周三）,晴,6,-5℃
濉溪,11日（周四）,多云转晴,9,-3℃
濉溪,12日（周五）,多云,10,-2℃
濉溪,7日（明天）,中雨转雨夹雪,6,0℃
濉溪,8日（后天）,雨夹雪转多云,4,-4℃
濉溪,9日（周二）,多云转晴,6,-5℃
濉溪,10日（周三）,晴,6,-5℃
濉溪,11日（周四）,多云转晴,9,-4℃
濉溪,12日（周五）,多云,10,-2℃
濉溪,6日（今天）,雨夹雪,2,-4℃
濉溪,7日（明天）,中雨转小雪,1,-8℃
濉溪,8日（后天）,雨夹雪转多云,-4,-9℃
濉溪,7日（明天）,中雨转小雪,6,-2℃
濉溪,8日（后天）,雨夹雪转多云,4,-5℃
濉溪,9日（周二）,多云转晴,6,-7℃
濉溪,10日（周三）,晴,7,-6℃
濉溪,11日（周四）,多云转晴,10,-5℃
濉溪,12日（周五）,多云,11,-3℃
濉溪,7日（明天）,中雨转小雪,6,-2℃
濉溪,8日（后天）,雨夹雪转多云,6,-5℃
濉溪,9日（周二）,多云转晴,8,-6℃
濉溪,10日（周三）,晴,6,-5℃
濉溪,11日（周四）,多云转晴,10,-5℃
濉溪,12日（周五）,多云,11,-3℃
濉溪,7日（明天）,中雨转雨夹雪,7,0℃
濉溪,8日（后天）,雨夹雪转多云,4,-4℃
濉溪,9日（周二）,多云转晴,7,-5℃
濉溪,10日（周三）,晴,6,-4℃
濉溪,11日（周四）,多云转晴,9,-4℃
濉溪,12日（周五）,多云,11,-2℃
铜陵,6日（今天）,雨夹雪转小雨,3,-5℃
铜陵,9日（周二）,多云转晴,-4,-11℃
铜陵,10日（周三）,晴,-2,-9℃
铜陵,11日（周四）,晴,0,-6℃
铜陵,12日（周五）,多云,2,-5℃
宣城,6日（今天）,小雪转中雪,2,-7℃
宣城,7日（明天）,大雪转晴,1,-8℃
宣城,7日（明天）,雨夹雪转多云,2,-5℃
宣城,8日（后天）,多云,3,-7℃
宣城,9日（周二）,多云转晴,2,-9℃
宣城,10日（周三）,晴,1,-11℃
宣城,11日（周四）,晴转多云,2,-12℃
宣城,12日（周五）,多云转晴,5,-10℃
宣城,6日（今天）,小雪转雨夹雪,3,-6℃
宣城,6日（今天）,小雪转雨夹雪,3,-5℃
泾县,8日（后天）,多云转晴,2,-11℃
泾县,9日（周二）,晴,2,-13℃
泾县,10日（周三）,晴,1,-15℃
泾县,11日（周四）,晴转多云,2,-16℃
泾县,12日（周五）,多云转晴,5,-13℃
泾县,7日（明天）,大雪转多云,2,-4℃
泾县,8日（后天）,多云,2,-6℃
泾县,9日（周二）,多云转晴,1,-7℃
泾县,10日（周三）,晴,1,-8℃
泾县,11日（周四）,晴转多云,2,-9℃
泾县,12日（周五）,多云转晴,5,-7℃
泾县,7日（明天）,中雪转多云,2,-5℃
泾县,8日（后天）,多云,2,-7℃
泾县,9日（周二）,多云转晴,1,-7℃
泾县,10日（周三）,晴,0,-8℃
泾县,11日（周四）,晴转多云,1,-7℃
泾县,12日（周五）,多云转晴,4,-8℃
旌德,6日（今天）,雨夹雪转小雨,4,-4℃
旌德,7日（明天）,雨夹雪转多云,2,-4℃
旌德,8日（后天）,多云,4,-7℃
旌德,9日（周二）,多云转晴,2,-8℃
旌德,6日（今天）,雨夹雪转小雨,3,-4℃
宁国,10日（周三）,晴,2,-11℃
宁国,11日（周四）,晴转多云,3,-11℃
宁国,12日（周五）,多云转晴,6,-10℃
宁国,7日（明天）,雨夹雪转多云,2,-5℃
宁国,8日（后天）,多云,4,-7℃
宁国,9日（周二）,多云转晴,2,-8℃
宁国,10日（周三）,晴,1,-10℃
宁国,11日（周四）,晴转多云,2,-10℃
宁国,12日（周五）,多云转晴,5,-11℃
绩溪,6日（今天）,雨夹雪转小雨,4,-3℃
绩溪,7日（明天）,雨夹雪转多云,3,-2℃
绩溪,8日（后天）,多云,3,-4℃
绩溪,9日（周二）,多云转晴,1,-6℃
广德,10日（周三）,晴,1,-7℃
广德,11日（周四）,晴转多云,3,-7℃
广德,12日（周五）,多云转晴,6,-3℃
郎溪,6日（今天）,小雪转中雪,2,-6℃
郎溪,7日（明天）,中雪转多云,1,-6℃
郎溪,8日（后天）,晴转多云,3,-8℃
郎溪,9日（周二）,多云转晴,2,-9℃
六安,10日（周三）,晴,1,-9℃
六安,11日（周四）,晴转多云,1,-8℃
六安,12日（周五）,多云转晴,5,-9℃
无为,6日（今天）,小雪转中雪,2,-9℃
无为,7日（明天）,中雪转多云,1,-8℃
无为,8日（后天）,晴转多云,2,-10℃
无为,9日（周二）,多云转晴,2,-11℃
无为,10日（周三）,晴,1,-13℃
无为,11日（周四）,晴转多云,1,-12℃
无为,12日（周五）,多云转晴,5,-10℃
和县,6日（今天）,小雨,4,0℃
和县,7日（明天）,小雨转小雪,5,-2℃
和县,8日（后天）,阴转多云,5,-3℃
和县,9日（周二）,多云,5,-5℃
和县,10日（周三）,晴,4,-5℃
和县,11日（周四）,晴,6,-5℃
和县,12日（周五）,多云,9,-3℃
东至,6日（今天）,小雨,5,0℃
青阳,7日（明天）,雨夹雪转多云,4,-2℃
青阳,8日（后天）,阴转多云,6,-5℃
青阳,9日（周二）,多云,4,-6℃
青阳,10日（周三）,晴,4,-4℃
青阳,11日（周四）,晴,5,-5℃
青阳,12日（周五）,多云,8,-3℃
石台,6日（今天）,中雪转大雪,2,-4℃
石台,7日（明天）,小雪转多云,2,-2℃
石台,8日（后天）,晴转多云,5,-2℃
石台,6日（今天）,小雨转中雨,5,0℃
福州,9日（周二）,多云转晴,4,-4℃
福州,10日（周三）,晴,3,-5℃
福州,11日（周四）,晴转多云,2,-5℃
福州,12日（周五）,多云,4,-6℃
福州,6日（今天）,中雪转大雪,2,-4℃
福州,7日（明天）,小雪转多云,2,-2℃
福州,8日（后天）,晴转多云,5,-2℃
福州,7日（明天）,中雨转小雪,5,-2℃
福州,8日（后天）,雨夹雪转多云,5,-4℃
福州,9日（周二）,多云转晴,8,-6℃
福州,10日（周三）,晴,8,-5℃
福州,11日（周四）,晴,10,-5℃
福州,12日（周五）,多云,11,-3℃
闽清,6日（今天）,小雨转中雨,5,0℃
闽清,7日（明天）,小雨转小雪,5,-2℃
闽清,8日（后天）,雨夹雪转多云,4,-5℃
闽清,9日（周二）,多云转晴,4,-6℃
闽清,10日（周三）,晴,4,-6℃
闽清,9日（周二）,多云转晴,4,-4℃
闽清,10日（周三）,晴,3,-5℃
闽清,11日（周四）,晴转多云,2,-5℃
闽清,12日（周五）,多云,4,-6℃
闽清,6日（今天）,小雨转中雨,5,0℃
闽清,7日（明天）,中雨转小雪,5,-3℃
闽清,8日（后天）,雨夹雪转多云,4,-5℃
闽清,9日（周二）,多云转晴,5,-6℃
闽清,10日（周三）,晴,6,-6℃
闽清,11日（周四）,晴,8,-6℃
闽侯,11日（周四）,晴,7,-6℃
闽侯,12日（周五）,多云,9,-3℃
闽侯,27日（今天）,晴转多云,22,9℃
闽侯,28日（明天）,多云,21,3℃
闽侯,29日（后天）,多云,16,7℃
闽侯,30日（周四）,阴,20,9℃
闽侯,6日（今天）,小雨转中雨,4,0℃
闽侯,6日（今天）,小雨转中雨,5,0℃
闽侯,7日（明天）,小雨转小雪,5,-2℃
闽侯,8日（后天）,雨夹雪转多云,5,-4℃
闽侯,12日（周五）,多云转阴,10,-4℃
闽侯,6日（今天）,中雪转大雪,2,-4℃
闽侯,7日（明天）,小雪转多云,0,-4℃
闽侯,6日（今天）,小雪转中雪,3,-5℃
闽侯,6日（今天）,小雨,4,0℃
闽侯,6日（今天）,中雪,2,-3℃
罗源,31日（周五）,阴转多云,16,7℃
罗源,1日（周六）,多云转晴,17,6℃
罗源,2日（周日）,多云转阴,19,8℃
罗源,7日（明天）,小雨转小雪,5,-2℃
罗源,8日（后天）,雨夹雪转多云,5,-4℃
罗源,9日（周二）,多云转晴,6,-5℃
罗源,10日（周三）,晴,5,-4℃
罗源,11日（周四）,晴,8,-5℃
罗源,12日（周五）,多云,10,-3℃
罗源,9日（周二）,多云转晴,5,-5℃
罗源,10日（周三）,晴,5,-6℃
罗源,11日（周四）,晴,8,-6℃
罗源,12日（周五）,多云,10,-4℃
罗源,8日（后天）,晴转多云,6,-5℃
罗源,9日（周二）,多云转晴,5,-5℃
罗源,10日（周三）,晴,5,-5℃
罗源,11日（周四）,晴转多云,3,-6℃
罗源,12日（周五）,多云,6,-5℃
罗源,7日（明天）,中雪转多云,1,-4℃
罗源,8日（后天）,晴转多云,5,-6℃
罗源,9日（周二）,多云转晴,3,-8℃
罗源,10日（周三）,晴转多云,2,-7℃
罗源,11日（周四）,晴转多云,3,-8℃
罗源,12日（周五）,多云,5,-7℃
罗源,7日（明天）,小雨转小雪,5,-2℃
罗源,8日（后天）,阴转多云,5,-3℃
罗源,9日（周二）,多云,4,-4℃
罗源,10日（周三）,晴,3,-4℃
罗源,11日（周四）,晴,6,-5℃
罗源,12日（周五）,多云,8,-3℃
罗源,7日（明天）,小雪转多云,1,-5℃
罗源,8日（后天）,晴转多云,6,-8℃
罗源,9日（周二）,多云,6,-9℃
罗源,10日（周三）,晴,4,-11℃
罗源,11日（周四）,晴转多云,4,-11℃
罗源,12日（周五）,多云,6,-7℃
连江,6日（今天）,小雨,4,-3℃
连江,7日（明天）,雨夹雪转多云,3,-2℃
连江,8日（后天）,多云,5,-2℃
连江,9日（周二）,多云转晴,3,-5℃
连江,6日（今天）,雨夹雪转小雨,3,-4℃
连江,7日（明天）,雨夹雪转多云,3,-3℃
连江,6日（今天）,雨夹雪,2,-3℃
连江,6日（今天）,小雨,4,-1℃
连江,7日（明天）,雨夹雪转多云,3,-3℃
连江,6日（今天）,雨夹雪转小雨,5,-4℃
连江,7日（明天）,雨夹雪转多云,2,-5℃
连江,8日（后天）,多云,5,-7℃
连江,6日（今天）,小雨,4,-1℃
连江,6日（今天）,小雨转中雨,5,0℃
马祖,10日（周三）,晴,2,-6℃
马祖,11日（周四）,晴转多云,3,-5℃
马祖,12日（周五）,多云转晴,7,-6℃
马祖,8日（后天）,多云,4,-4℃
马祖,9日（周二）,多云转晴,3,-5℃
马祖,10日（周三）,晴,2,-6℃
马祖,11日（周四）,晴转多云,3,-8℃
马祖,12日（周五）,多云转晴,5,-7℃
马祖,7日（明天）,雨夹雪转多云,1,-5℃
马祖,8日（后天）,多云,6,-7℃
马祖,9日（周二）,多云转晴,3,-9℃
马祖,10日（周三）,晴,3,-11℃
马祖,11日（周四）,晴转多云,4,-11℃
马祖,12日（周五）,多云,5,-9℃
马祖,8日（后天）,多云,6,-5℃
马祖,9日（周二）,多云,3,-6℃
马祖,10日（周三）,晴,3,-6℃
马祖,11日（周四）,晴转多云,4,-8℃
马祖,12日（周五）,多云,6,-7℃
马祖,9日（周二）,多云转晴,2,-9℃
马祖,10日（周三）,晴,3,-11℃
马祖,11日（周四）,晴转多云,4,-12℃
马祖,12日（周五）,多云转晴,6,-10℃
马祖,7日（明天）,小雨转小雪,4,-2℃
马祖,8日（后天）,阴转多云,6,-4℃
马祖,9日（周二）,多云,5,-6℃
马祖,10日（周三）,晴,4,-4℃
马祖,11日（周四）,晴,6,-5℃
马祖,12日（周五）,多云,9,-3℃
马祖,7日（明天）,中雨转小雪,3,-1℃
马祖,8日（后天）,雨夹雪转多云,6,-3℃
马祖,9日（周二）,多云,6,-5℃
马祖,10日（周三）,多云转晴,6,-4℃
马祖,11日（周四）,多云转晴,9,-5℃
马祖,12日（周五）,多云,10,-3℃
永泰,6日（今天）,小雨转中雨,5,0℃
永泰,6日（今天）,雨夹雪转中雨,5,-3℃
永泰,7日（明天）,雨夹雪转小雪,2,-3℃
永泰,8日（后天）,雨夹雪转多云,1,-3℃
永泰,6日（今天）,小雨转中雨,6,1℃
永泰,7日（明天）,中雨转小雪,4,-2℃
永泰,8日（后天）,雨夹雪转多云,5,-5℃
永泰,9日（周二）,多云,8,-5℃
